,medicine_id,purchase_date,purchase_amount,purchase_price
5810,158017,2018.3.20,366,98
5811,120569,2018.1.27,56,29
5812,170408,2018.7.15,56,27
5813,181909,2018.12.13,312,26
5814,142540,2018.3.8,98,280
5815,192563,2018.12.15,76,280
5816,180843,2018.8.3,258,279
5817,137796,2018.3.23,138,296
5818,180039,2018.3.24,124,293
5819,186024,2018.8.27,184,295
5820,183108,2018.2.10,82,218
5821,104745,2018.2.10,68,214
5822,127816,2018.5.3,80,211
5823,124032,2018.2.24,380,30
5824,139421,2018.4.3,46,35
5825,133381,2018.8.2,142,37
5826,176431,2018.10.16,264,175
5827,169508,2018.5.9,350,177
5828,185628,2018.10.1,94,174
5829,178817,2018.12.27,152,256
5830,172537,2018.10.3,288,260
5831,102681,2018.11.12,322,262
5832,155133,2018.4.12,372,266
5833,114052,2018.6.7,364,270
5834,190480,2018.2.20,138,273
5835,162250,2018.3.13,32,179
5836,185946,2018.2.17,286,180
5837,172997,2018.3.23,178,177
5838,104479,2018.6.17,168,287
5839,169424,2018.6.8,302,283
5840,193511,2018.7.26,76,282
5841,158034,2018.10.21,114,15
5842,131702,2018.9.7,210,15
5843,177670,2018.2.24,334,15
5844,153167,2018.1.22,270,23
5845,125016,2018.9.20,152,19
5846,157212,2018.1.20,44,22
5847,141726,2018.12.6,20,267
5848,127941,2018.3.20,108,266
5849,123103,2018.3.1,206,264
5850,168388,2018.5.12,130,297
5851,156730,2018.12.27,144,292
5852,194264,2018.10.14,356,294
5853,172153,2018.7.4,142,64
5854,188071,2018.3.23,270,60
5855,192384,2018.10.22,104,58
5856,152861,2018.11.11,336,46
5857,177596,2018.9.16,150,49
5858,198448,2018.2.18,16,53
5859,133930,2018.2.4,200,66
5860,124601,2018.1.12,112,67
5861,159139,2018.6.3,6,71
5862,191964,2018.5.4,176,82
5863,134219,2018.7.13,272,82
5864,139747,2018.1.11,216,78
5865,178110,2018.5.10,340,44
5866,146029,2018.7.22,56,40
5867,103394,2018.9.5,116,43
5868,109132,2018.11.8,36,194
5869,106538,2018.10.21,330,191
5870,172213,2018.1.25,52,192
5871,153497,2018.11.18,288,232
5872,133597,2018.5.16,58,236
5873,120536,2018.1.1,170,238
5874,145592,2018.2.19,18,64
5875,166993,2018.6.11,214,65
5876,193155,2018.1.26,252,70
5877,101358,2018.2.6,188,138
5878,113323,2018.2.18,218,134
5879,188855,2018.10.4,374,129
5880,179878,2018.1.8,276,169
5881,134821,2018.11.3,82,174
5882,144845,2018.6.12,248,174
5883,118269,2018.4.18,346,45
5884,144016,2018.3.21,26,48
5885,157074,2018.3.1,80,48
5886,154380,2018.5.2,336,129
5887,196338,2018.12.25,114,127
5888,181002,2018.7.18,182,126
5889,123172,2018.6.26,46,25
5890,134388,2018.3.24,152,30
5891,102027,2018.12.2,94,29
5892,188979,2018.5.11,186,10
5893,197220,2018.5.18,224,13
5894,107943,2018.4.21,386,9
5895,156746,2018.6.3,394,271
5896,175108,2018.5.3,156,274
5897,183644,2018.8.4,234,276
5898,131062,2018.5.9,208,197
5899,146243,2018.6.15,78,197
5900,113264,2018.7.8,386,200
5901,110499,2018.10.1,56,38
5902,162070,2018.10.21,372,34
5903,104515,2018.5.1,236,38
5904,120907,2018.10.9,238,138
5905,120836,2018.3.13,4,138
5906,191085,2018.12.20,392,140
5907,122863,2018.8.16,128,19
5908,114589,2018.8.26,72,24
5909,105937,2018.3.24,200,21
5910,122414,2018.1.7,284,133
5911,198607,2018.1.3,82,132
5912,192685,2018.8.17,88,133
5913,106161,2018.3.6,268,296
5914,111340,2018.1.12,286,291
5915,125969,2018.3.12,274,289
5916,164312,2018.5.9,92,176
5917,174510,2018.3.20,38,176
5918,104265,2018.7.2,382,178
5919,176622,2018.10.1,330,287
5920,146459,2018.5.8,54,286
5921,134964,2018.4.6,226,288
5922,175485,2018.10.2,232,53
5923,154588,2018.2.19,96,57
5924,171585,2018.8.4,8,59
5925,104681,2018.2.3,140,11
5926,147691,2018.10.7,388,13
5927,150556,2018.5.17,280,12
5928,139191,2018.2.23,246,31
5929,184067,2018.4.5,386,29
5930,125908,2018.3.4,150,26
5931,170857,2018.1.23,152,199
5932,116649,2018.8.22,362,203
5933,175704,2018.10.24,96,208
5934,109875,2018.10.6,122,184
5935,199705,2018.11.24,8,182
5936,100220,2018.7.21,98,185
5937,190315,2018.6.26,326,42
5938,161245,2018.9.24,268,41
5939,164605,2018.7.7,172,42
5940,159252,2018.8.4,128,81
5941,156291,2018.2.16,10,84
5942,155984,2018.9.11,16,85
5943,116307,2018.7.17,46,114
5944,119465,2018.4.7,138,117
5945,152430,2018.8.18,204,119
5946,163759,2018.1.2,76,287
5947,138030,2018.2.15,164,284
5948,104108,2018.1.18,354,281
5949,153701,2018.5.4,82,290
5950,179763,2018.6.18,162,291
5951,199559,2018.9.17,222,296
5952,106852,2018.3.8,66,69
5953,132766,2018.2.9,78,65
5954,146592,2018.1.6,82,63
5955,182551,2018.11.23,174,226
5956,101206,2018.10.21,16,227
5957,108744,2018.8.9,28,232
5958,177188,2018.5.12,208,195
5959,172931,2018.1.10,198,190
5960,196114,2018.12.3,252,194
5961,111121,2018.11.27,234,266
5962,161326,2018.8.11,272,262
5963,106481,2018.1.25,334,267
5964,199921,2018.8.10,328,96
5965,172852,2018.5.15,314,99
5966,111241,2018.1.18,110,99
5967,156446,2018.9.15,190,241
5968,136798,2018.10.7,146,245
5969,194365,2018.10.8,162,241
5970,183555,2018.12.10,268,287
5971,161134,2018.6.11,316,283
5972,151146,2018.4.25,344,281
5973,174961,2018.10.16,82,164
5974,125317,2018.9.18,170,168
5975,142571,2018.2.2,58,166
5976,135617,2018.3.6,302,88
5977,110733,2018.10.8,100,88
5978,118861,2018.6.8,182,88
5979,190764,2018.10.2,258,202
5980,174438,2018.4.20,352,204
5981,173090,2018.11.1,126,202
5982,111378,2018.8.17,250,169
5983,107612,2018.11.21,246,165
5984,161931,2018.1.25,104,168
5985,139365,2018.10.24,116,46
5986,196560,2018.6.7,300,49
5987,171601,2018.4.6,10,44
5988,119119,2018.8.15,242,202
5989,120292,2018.7.15,150,201
5990,139093,2018.9.20,138,203
5991,179481,2018.2.10,92,236
5992,167329,2018.12.2,80,238
5993,133941,2018.11.2,64,234
5994,154976,2018.3.7,104,158
5995,199099,2018.7.18,306,155
5996,150898,2018.8.9,264,158
5997,155062,2018.7.15,362,120
5998,141433,2018.8.27,108,118
5999,195733,2018.9.15,100,119
